Random games won/total: 1/1.0, win %: 100.0%, last score: 1.0
Random games won/total: 8/16.0, win %: 50.0%, last score: 1.0
Random games won/total: 8/17.0, win %: 47.06%, last score: -1
Random games won/total: 8/18.0, win %: 44.44%, last score: -1
Random games won/total: 9/19.0, win %: 47.37%, last score: 1.0
Random games won/total: 9/20.0, win %: 45.0%, last score: -1
Random games won/total: 10/21.0, win %: 47.62%, last score: 1.0
Random games won/total: 10/22.0, win %: 45.45%, last score: -1
Random games won/total: 11/23.0, win %: 47.83%, last score: 1.0
Random games won/total: 11/24.0, win %: 45.83%, last score: -1
Random games won/total: 12/25.0, win %: 48.0%, last score: 1.0
Random games won/total: 12/26.0, win %: 46.15%, last score: -1
Random games won/total: 12/27.0, win %: 44.44%, last score: -1
Random games won/total: 12/28.0, win %: 42.86%, last score: -1
Random games won/total: 13/29.0, win %: 44.83%, last score: 1.0
Random games won/total: 14/30.0, win %: 46.67%, last score: 1.0
Trained episode: 1, current score: 1.0 mean_score: 0.0, e: 0.73, iterations (steps): 31
Trained episode: 1, current score: 1.0 mean_score: 0.0, e: 0.73, iterations (steps): 31
Trained episode: 2, current score: -1 mean_score: 0.0, e: 0.54, iterations (steps): 61
Trained episode: 2, current score: -1 mean_score: 0.0, e: 0.54, iterations (steps): 61
Trained episode: 3, current score: -1 mean_score: 0.0, e: 0.4, iterations (steps): 92
Trained episode: 3, current score: -1 mean_score: 0.0, e: 0.4, iterations (steps): 92
Trained episode: 4, current score: 1.0 mean_score: 0.0, e: 0.29, iterations (steps): 123
Trained episode: 4, current score: 1.0 mean_score: 0.0, e: 0.29, iterations (steps): 123
Trained episode: 5, current score: 1.0 mean_score: 0.0, e: 0.21, iterations (steps): 154
Trained episode: 5, current score: 1.0 mean_score: 0.0, e: 0.21, iterations (steps): 154
Trained episode: 6, current score: -1 mean_score: 0.0, e: 0.16, iterations (steps): 184
Trained episode: 6, current score: -1 mean_score: 0.0, e: 0.16, iterations (steps): 184
Trained episode: 7, current score: 1.0 mean_score: 0.0, e: 0.12, iterations (steps): 214
Trained episode: 7, current score: 1.0 mean_score: 0.0, e: 0.12, iterations (steps): 214
Trained episode: 8, current score: -1 mean_score: 0.0, e: 0.099, iterations (steps): 244
Trained episode: 8, current score: -1 mean_score: 0.0, e: 0.099, iterations (steps): 244
Trained episode: 9, current score: -1 mean_score: 0.0, e: 0.099, iterations (steps): 274
Trained episode: 9, current score: -1 mean_score: 0.0, e: 0.099, iterations (steps): 274
Trained episode: 10, current score: -1 mean_score: 0.0, e: 0.099, iterations (steps): 304
Trained episode: 10, current score: -1 mean_score: 0.0, e: 0.099, iterations (steps): 304
Trained episode: 11, current score: 1.0 mean_score: 0.4, e: 0.099, iterations (steps): 334
Trained episode: 11, current score: 1.0 mean_score: 0.4, e: 0.099, iterations (steps): 334
Random games won/total: 0/1.0, win %: 0.0%, last score: -1
Random games won/total: 1/2.0, win %: 50.0%, last score: 1.0
Random games won/total: 1/3.0, win %: 33.33%, last score: -1
Random games won/total: 2/4.0, win %: 50.0%, last score: 1.0
Random games won/total: 3/5.0, win %: 60.0%, last score: 1.0
Random games won/total: 4/6.0, win %: 66.67%, last score: 1.0
Random games won/total: 5/7.0, win %: 71.43%, last score: 1.0
Random games won/total: 5/8.0, win %: 62.5%, last score: -1
Random games won/total: 6/9.0, win %: 66.67%, last score: 1.0
Random games won/total: 6/10.0, win %: 60.0%, last score: -1
Random games won/total: 6/11.0, win %: 54.55%, last score: -1
Random games won/total: 6/12.0, win %: 50.0%, last score: -1
Random games won/total: 7/13.0, win %: 53.85%, last score: 1.0
Random games won/total: 8/14.0, win %: 57.14%, last score: 1.0
Random games won/total: 8/15.0, win %: 53.33%, last score: -1
Random games won/total: 8/16.0, win %: 50.0%, last score: -1
Random games won/total: 8/17.0, win %: 47.06%, last score: -1
Random games won/total: 8/18.0, win %: 44.44%, last score: -1
Random games won/total: 8/19.0, win %: 42.11%, last score: -1
Random games won/total: 9/20.0, win %: 45.0%, last score: 1.0
Random games won/total: 10/21.0, win %: 47.62%, last score: 1.0
Random games won/total: 11/22.0, win %: 50.0%, last score: 1.0
Random games won/total: 11/23.0, win %: 47.83%, last score: -1
Random games won/total: 12/24.0, win %: 50.0%, last score: 1.0
Random games won/total: 13/25.0, win %: 52.0%, last score: 1.0
Random games won/total: 13/26.0, win %: 50.0%, last score: -1
Random games won/total: 14/27.0, win %: 51.85%, last score: 1.0
Random games won/total: 15/28.0, win %: 53.57%, last score: 1.0
Random games won/total: 15/29.0, win %: 51.72%, last score: -1
Random games won/total: 16/30.0, win %: 53.33%, last score: 1.0
Trained episode: 1, current score: -1 mean_score: 0.0, e: 0.74, iterations (steps): 30
Trained episode: 2, current score: -1 mean_score: 0.0, e: 0.55, iterations (steps): 60
Trained episode: 3, current score: 1.0 mean_score: 0.0, e: 0.4, iterations (steps): 91
Trained episode: 4, current score: 1.0 mean_score: 0.0, e: 0.3, iterations (steps): 121
Trained episode: 5, current score: -1 mean_score: 0.0, e: 0.22, iterations (steps): 151
Random games won/total: 1/1.0, win %: 100.0%, last score: 1.0
Random games won/total: 2/2.0, win %: 100.0%, last score: 1.0
Random games won/total: 3/3.0, win %: 100.0%, last score: 1.0
Random games won/total: 4/4.0, win %: 100.0%, last score: 1.0
Random games won/total: 5/5.0, win %: 100.0%, last score: 1.0
Random games won/total: 5/6.0, win %: 83.33%, last score: -1
Random games won/total: 6/7.0, win %: 85.71%, last score: 1.0
Random games won/total: 7/8.0, win %: 87.5%, last score: 1.0
Random games won/total: 8/9.0, win %: 88.89%, last score: 1.0
Random games won/total: 9/10.0, win %: 90.0%, last score: 1.0
Random games won/total: 10/11.0, win %: 90.91%, last score: 1.0
Random games won/total: 10/12.0, win %: 83.33%, last score: -1
Random games won/total: 11/13.0, win %: 84.62%, last score: 1.0
Random games won/total: 11/14.0, win %: 78.57%, last score: -1
Random games won/total: 11/15.0, win %: 73.33%, last score: -1
Random games won/total: 11/16.0, win %: 68.75%, last score: -1
Random games won/total: 12/17.0, win %: 70.59%, last score: 1.0
Random games won/total: 12/18.0, win %: 66.67%, last score: -1
Random games won/total: 13/19.0, win %: 68.42%, last score: 1.0
Random games won/total: 13/20.0, win %: 65.0%, last score: -1
Random games won/total: 14/21.0, win %: 66.67%, last score: 1.0
Random games won/total: 15/22.0, win %: 68.18%, last score: 1.0
Random games won/total: 16/23.0, win %: 69.57%, last score: 1.0
Random games won/total: 17/24.0, win %: 70.83%, last score: 1.0
Random games won/total: 17/25.0, win %: 68.0%, last score: -1
Random games won/total: 18/26.0, win %: 69.23%, last score: 1.0
Random games won/total: 19/27.0, win %: 70.37%, last score: 1.0
Random games won/total: 20/28.0, win %: 71.43%, last score: 1.0
Random games won/total: 20/29.0, win %: 68.97%, last score: -1
Random games won/total: 20/30.0, win %: 66.67%, last score: -1
Trained episode: 1, current score: -1 mean_score: 0.0, e: 0.74, iterations (steps): 30
Trained episode: 2, current score: 1.0 mean_score: 0.0, e: 0.55, iterations (steps): 60
Trained episode: 3, current score: -1 mean_score: 0.0, e: 0.4, iterations (steps): 90
Trained episode: 4, current score: -1 mean_score: 0.0, e: 0.3, iterations (steps): 121
Trained episode: 5, current score: -1 mean_score: 0.0, e: 0.22, iterations (steps): 151
Trained episode: 6, current score: 1.0 mean_score: 0.0, e: 0.16, iterations (steps): 182
Trained episode: 7, current score: -1 mean_score: 0.0, e: 0.12, iterations (steps): 212
Trained episode: 8, current score: 1.0 mean_score: 0.0, e: 0.087, iterations (steps): 243
Trained episode: 9, current score: 1.0 mean_score: 0.0, e: 0.064, iterations (steps): 273
Trained episode: 10, current score: 1.0 mean_score: 0.5, e: 0.05, iterations (steps): 303
Trained episode: 11, current score: 1.0 mean_score: 0.6, e: 0.05, iterations (steps): 333
Trained episode: 12, current score: 1.0 mean_score: 0.6, e: 0.05, iterations (steps): 363
Trained episode: 13, current score: -1 mean_score: 0.6, e: 0.05, iterations (steps): 393
Trained episode: 14, current score: -1 mean_score: 0.6, e: 0.05, iterations (steps): 424
Trained episode: 15, current score: -1 mean_score: 0.6, e: 0.05, iterations (steps): 454
Trained episode: 16, current score: 1.0 mean_score: 0.6, e: 0.05, iterations (steps): 484
Trained episode: 17, current score: -1 mean_score: 0.6, e: 0.05, iterations (steps): 514
Trained episode: 18, current score: 1.0 mean_score: 0.6, e: 0.05, iterations (steps): 544
Trained episode: 19, current score: -1 mean_score: 0.5, e: 0.05, iterations (steps): 574
Trained episode: 20, current score: 1.0 mean_score: 0.5, e: 0.05, iterations (steps): 606
Trained episode: 21, current score: 1.0 mean_score: 0.5, e: 0.05, iterations (steps): 637
Trained episode: 22, current score: 1.0 mean_score: 0.5, e: 0.05, iterations (steps): 669
Trained episode: 23, current score: -1 mean_score: 0.5, e: 0.05, iterations (steps): 700
Trained episode: 24, current score: -1 mean_score: 0.5, e: 0.05, iterations (steps): 730
Trained episode: 25, current score: 1.0 mean_score: 0.6, e: 0.05, iterations (steps): 761
Trained episode: 26, current score: -1 mean_score: 0.5, e: 0.05, iterations (steps): 791
Trained episode: 27, current score: -1 mean_score: 0.5, e: 0.05, iterations (steps): 821
Trained episode: 28, current score: 1.0 mean_score: 0.5, e: 0.05, iterations (steps): 851
Trained episode: 29, current score: 1.0 mean_score: 0.6, e: 0.05, iterations (steps): 881
Trained episode: 30, current score: 1.0 mean_score: 0.6, e: 0.05, iterations (steps): 911
Trained episode: 31, current score: -1 mean_score: 0.5, e: 0.05, iterations (steps): 941
Trained episode: 32, current score: -1 mean_score: 0.4, e: 0.05, iterations (steps): 971
Trained episode: 33, current score: 1.0 mean_score: 0.5, e: 0.05, iterations (steps): 1002
Trained episode: 34, current score: -1 mean_score: 0.5, e: 0.05, iterations (steps): 1033
Trained episode: 35, current score: 1.0 mean_score: 0.5, e: 0.05, iterations (steps): 1064
Trained episode: 36, current score: 1.0 mean_score: 0.6, e: 0.05, iterations (steps): 1094
Trained episode: 37, current score: 1.0 mean_score: 0.7, e: 0.05, iterations (steps): 1125
Trained episode: 38, current score: -1 mean_score: 0.6, e: 0.05, iterations (steps): 1155
Trained episode: 39, current score: -1 mean_score: 0.5, e: 0.05, iterations (steps): 1185
Trained episode: 40, current score: 1.0 mean_score: 0.5, e: 0.05, iterations (steps): 1216
Trained episode: 41, current score: -1 mean_score: 0.5, e: 0.05, iterations (steps): 1246
Trained episode: 42, current score: 1.0 mean_score: 0.6, e: 0.05, iterations (steps): 1276
Trained episode: 43, current score: 1.0 mean_score: 0.6, e: 0.05, iterations (steps): 1307
Trained episode: 44, current score: -1 mean_score: 0.6, e: 0.05, iterations (steps): 1337
Trained episode: 45, current score: 1.0 mean_score: 0.6, e: 0.05, iterations (steps): 1368
Trained episode: 46, current score: 1.0 mean_score: 0.6, e: 0.05, iterations (steps): 1398
Trained episode: 47, current score: -1 mean_score: 0.5, e: 0.05, iterations (steps): 1428
Trained episode: 48, current score: -1 mean_score: 0.5, e: 0.05, iterations (steps): 1458
Trained episode: 49, current score: 1.0 mean_score: 0.6, e: 0.05, iterations (steps): 1489
Trained episode: 50, current score: 1.0 mean_score: 0.6, e: 0.05, iterations (steps): 1520
Trained episode: 51, current score: -1 mean_score: 0.6, e: 0.05, iterations (steps): 1551
Trained episode: 52, current score: -1 mean_score: 0.5, e: 0.05, iterations (steps): 1581
Trained episode: 53, current score: -1 mean_score: 0.4, e: 0.05, iterations (steps): 1611
Trained episode: 54, current score: 1.0 mean_score: 0.5, e: 0.05, iterations (steps): 1642
Trained episode: 55, current score: -1 mean_score: 0.4, e: 0.05, iterations (steps): 1672
Trained episode: 56, current score: 1.0 mean_score: 0.4, e: 0.05, iterations (steps): 1702
Trained episode: 57, current score: -1 mean_score: 0.4, e: 0.05, iterations (steps): 1732
Trained episode: 58, current score: 1.0 mean_score: 0.5, e: 0.05, iterations (steps): 1762
Trained episode: 59, current score: 1.0 mean_score: 0.5, e: 0.05, iterations (steps): 1793
Trained episode: 60, current score: 1.0 mean_score: 0.5, e: 0.05, iterations (steps): 1823
Trained episode: 61, current score: -1 mean_score: 0.5, e: 0.05, iterations (steps): 1853
Trained episode: 62, current score: 1.0 mean_score: 0.6, e: 0.05, iterations (steps): 1884
Trained episode: 63, current score: 1.0 mean_score: 0.7, e: 0.05, iterations (steps): 1915
Trained episode: 64, current score: 1.0 mean_score: 0.7, e: 0.05, iterations (steps): 1945
Trained episode: 65, current score: 1.0 mean_score: 0.8, e: 0.05, iterations (steps): 1975
Trained episode: 66, current score: -1 mean_score: 0.7, e: 0.05, iterations (steps): 2006
Trained episode: 67, current score: 1.0 mean_score: 0.8, e: 0.05, iterations (steps): 2037
Trained episode: 68, current score: 1.0 mean_score: 0.8, e: 0.05, iterations (steps): 2068
Trained episode: 69, current score: 1.0 mean_score: 0.8, e: 0.05, iterations (steps): 2099
Trained episode: 70, current score: -1 mean_score: 0.7, e: 0.05, iterations (steps): 2129
Trained episode: 71, current score: 1.0 mean_score: 0.8, e: 0.05, iterations (steps): 2160
Trained episode: 72, current score: -1 mean_score: 0.7, e: 0.05, iterations (steps): 2190
Trained episode: 73, current score: 1.0 mean_score: 0.7, e: 0.05, iterations (steps): 2221
Trained episode: 74, current score: -1 mean_score: 0.6, e: 0.05, iterations (steps): 2251
Trained episode: 75, current score: -1 mean_score: 0.5, e: 0.05, iterations (steps): 2281
Trained episode: 76, current score: -1 mean_score: 0.5, e: 0.05, iterations (steps): 2311
Trained episode: 77, current score: -1 mean_score: 0.4, e: 0.05, iterations (steps): 2341
Trained episode: 78, current score: -1 mean_score: 0.3, e: 0.05, iterations (steps): 2371
Trained episode: 79, current score: 1.0 mean_score: 0.3, e: 0.05, iterations (steps): 2401
Trained episode: 80, current score: 1.0 mean_score: 0.4, e: 0.05, iterations (steps): 2431
Trained episode: 81, current score: 1.0 mean_score: 0.4, e: 0.05, iterations (steps): 2461
Trained episode: 82, current score: 1.0 mean_score: 0.5, e: 0.05, iterations (steps): 2491
Trained episode: 83, current score: 1.0 mean_score: 0.5, e: 0.05, iterations (steps): 2522
Trained episode: 84, current score: -1 mean_score: 0.5, e: 0.05, iterations (steps): 2552
Trained episode: 85, current score: 1.0 mean_score: 0.6, e: 0.05, iterations (steps): 2582
Trained episode: 86, current score: -1 mean_score: 0.6, e: 0.05, iterations (steps): 2612
Trained episode: 87, current score: 1.0 mean_score: 0.7, e: 0.05, iterations (steps): 2642
Trained episode: 88, current score: 1.0 mean_score: 0.8, e: 0.05, iterations (steps): 2672
Trained episode: 89, current score: 1.0 mean_score: 0.8, e: 0.05, iterations (steps): 2702
Trained episode: 90, current score: 1.0 mean_score: 0.8, e: 0.05, iterations (steps): 2732
Trained episode: 91, current score: -1 mean_score: 0.7, e: 0.05, iterations (steps): 2762
Trained episode: 92, current score: 1.0 mean_score: 0.7, e: 0.05, iterations (steps): 2792
Trained episode: 93, current score: -1 mean_score: 0.6, e: 0.05, iterations (steps): 2823
Trained episode: 94, current score: 1.0 mean_score: 0.7, e: 0.05, iterations (steps): 2854
Trained episode: 95, current score: -1 mean_score: 0.6, e: 0.05, iterations (steps): 2884
Trained episode: 96, current score: -1 mean_score: 0.6, e: 0.05, iterations (steps): 2914
Trained episode: 97, current score: -1 mean_score: 0.5, e: 0.05, iterations (steps): 2945
Trained episode: 98, current score: -1 mean_score: 0.4, e: 0.05, iterations (steps): 2975
Trained episode: 99, current score: -1 mean_score: 0.3, e: 0.05, iterations (steps): 3005
Trained episode: 100, current score: 1.0 mean_score: 0.3, e: 0.05, iterations (steps): 3035
Trained episode: 101, current score: 1.0 mean_score: 0.4, e: 0.05, iterations (steps): 3065
Trained episode: 102, current score: -1 mean_score: 0.3, e: 0.05, iterations (steps): 3096
Trained episode: 103, current score: -1 mean_score: 0.3, e: 0.05, iterations (steps): 3126
Trained episode: 104, current score: 1.0 mean_score: 0.3, e: 0.05, iterations (steps): 3156
Trained episode: 105, current score: 1.0 mean_score: 0.4, e: 0.05, iterations (steps): 3186
Trained episode: 106, current score: -1 mean_score: 0.4, e: 0.05, iterations (steps): 3216
Trained episode: 107, current score: 1.0 mean_score: 0.5, e: 0.05, iterations (steps): 3247
Trained episode: 108, current score: 1.0 mean_score: 0.6, e: 0.05, iterations (steps): 3278
Trained episode: 109, current score: 1.0 mean_score: 0.7, e: 0.05, iterations (steps): 3308
Trained episode: 110, current score: -1 mean_score: 0.6, e: 0.05, iterations (steps): 3338
Trained episode: 111, current score: -1 mean_score: 0.5, e: 0.05, iterations (steps): 3368
Trained episode: 112, current score: 1.0 mean_score: 0.6, e: 0.05, iterations (steps): 3400
Trained episode: 113, current score: -1 mean_score: 0.6, e: 0.05, iterations (steps): 3431
Trained episode: 114, current score: 1.0 mean_score: 0.6, e: 0.05, iterations (steps): 3461
Trained episode: 115, current score: -1 mean_score: 0.5, e: 0.05, iterations (steps): 3491
Trained episode: 116, current score: -1 mean_score: 0.5, e: 0.05, iterations (steps): 3521
Trained episode: 117, current score: -1 mean_score: 0.4, e: 0.05, iterations (steps): 3552
Trained episode: 118, current score: 1.0 mean_score: 0.4, e: 0.05, iterations (steps): 3582
Trained episode: 119, current score: -1 mean_score: 0.3, e: 0.05, iterations (steps): 3612
Trained episode: 120, current score: 1.0 mean_score: 0.4, e: 0.05, iterations (steps): 3643
Trained episode: 121, current score: 1.0 mean_score: 0.5, e: 0.05, iterations (steps): 3675
Trained episode: 122, current score: 1.0 mean_score: 0.5, e: 0.05, iterations (steps): 3705
Trained episode: 123, current score: -1 mean_score: 0.5, e: 0.05, iterations (steps): 3735
Trained episode: 124, current score: -1 mean_score: 0.4, e: 0.05, iterations (steps): 3765
Trained episode: 125, current score: -1 mean_score: 0.4, e: 0.05, iterations (steps): 3795
Trained episode: 126, current score: 1.0 mean_score: 0.5, e: 0.05, iterations (steps): 3826
Trained episode: 127, current score: 1.0 mean_score: 0.6, e: 0.05, iterations (steps): 3856
Trained episode: 128, current score: -1 mean_score: 0.5, e: 0.05, iterations (steps): 3886
Trained episode: 129, current score: 1.0 mean_score: 0.6, e: 0.05, iterations (steps): 3916
Trained episode: 130, current score: -1 mean_score: 0.5, e: 0.05, iterations (steps): 3946
Trained episode: 131, current score: 1.0 mean_score: 0.5, e: 0.05, iterations (steps): 3976
Trained episode: 132, current score: 1.0 mean_score: 0.5, e: 0.05, iterations (steps): 4007
Trained episode: 133, current score: 1.0 mean_score: 0.6, e: 0.05, iterations (steps): 4039
Trained episode: 134, current score: 1.0 mean_score: 0.7, e: 0.05, iterations (steps): 4070
Trained episode: 135, current score: 1.0 mean_score: 0.8, e: 0.05, iterations (steps): 4101
Trained episode: 136, current score: 1.0 mean_score: 0.8, e: 0.05, iterations (steps): 4131
Trained episode: 137, current score: 1.0 mean_score: 0.8, e: 0.05, iterations (steps): 4162
Trained episode: 138, current score: 1.0 mean_score: 0.9, e: 0.05, iterations (steps): 4192
Trained episode: 139, current score: -1 mean_score: 0.8, e: 0.05, iterations (steps): 4222
Trained episode: 140, current score: 1.0 mean_score: 0.9, e: 0.05, iterations (steps): 4252
Trained episode: 141, current score: -1 mean_score: 0.8, e: 0.05, iterations (steps): 4283
Trained episode: 142, current score: 1.0 mean_score: 0.8, e: 0.05, iterations (steps): 4313
Trained episode: 143, current score: -1 mean_score: 0.7, e: 0.05, iterations (steps): 4343
Trained episode: 144, current score: 1.0 mean_score: 0.7, e: 0.05, iterations (steps): 4373
Trained episode: 145, current score: -1 mean_score: 0.6, e: 0.05, iterations (steps): 4403
Trained episode: 146, current score: 1.0 mean_score: 0.6, e: 0.05, iterations (steps): 4434
Trained episode: 147, current score: -1 mean_score: 0.5, e: 0.05, iterations (steps): 4465
Trained episode: 148, current score: 1.0 mean_score: 0.5, e: 0.05, iterations (steps): 4495
Trained episode: 149, current score: -1 mean_score: 0.5, e: 0.05, iterations (steps): 4525
Trained episode: 150, current score: 1.0 mean_score: 0.5, e: 0.05, iterations (steps): 4555
Trained episode: 151, current score: 1.0 mean_score: 0.6, e: 0.05, iterations (steps): 4585
Trained episode: 152, current score: 1.0 mean_score: 0.6, e: 0.05, iterations (steps): 4616
Trained episode: 153, current score: 1.0 mean_score: 0.7, e: 0.05, iterations (steps): 4647
Trained episode: 154, current score: -1 mean_score: 0.6, e: 0.05, iterations (steps): 4677
Trained episode: 155, current score: -1 mean_score: 0.6, e: 0.05, iterations (steps): 4708
Trained episode: 156, current score: 1.0 mean_score: 0.6, e: 0.05, iterations (steps): 4738
Trained episode: 157, current score: 1.0 mean_score: 0.7, e: 0.05, iterations (steps): 4770
Trained episode: 158, current score: -1 mean_score: 0.6, e: 0.05, iterations (steps): 4800
Trained episode: 159, current score: -1 mean_score: 0.6, e: 0.05, iterations (steps): 4830
Trained episode: 160, current score: -1 mean_score: 0.5, e: 0.05, iterations (steps): 4860
Trained episode: 161, current score: 1.0 mean_score: 0.5, e: 0.05, iterations (steps): 4890
Trained episode: 162, current score: 1.0 mean_score: 0.5, e: 0.05, iterations (steps): 4920
Trained episode: 163, current score: 1.0 mean_score: 0.5, e: 0.05, iterations (steps): 4950
Trained episode: 164, current score: -1 mean_score: 0.5, e: 0.05, iterations (steps): 4980
Trained episode: 165, current score: -1 mean_score: 0.5, e: 0.05, iterations (steps): 5010
Trained episode: 166, current score: 1.0 mean_score: 0.5, e: 0.05, iterations (steps): 5042
Trained episode: 167, current score: -1 mean_score: 0.4, e: 0.05, iterations (steps): 5072
Trained episode: 168, current score: 1.0 mean_score: 0.5, e: 0.05, iterations (steps): 5102
Trained episode: 169, current score: 1.0 mean_score: 0.6, e: 0.05, iterations (steps): 5132
Trained episode: 170, current score: -1 mean_score: 0.6, e: 0.05, iterations (steps): 5163
Trained episode: 171, current score: -1 mean_score: 0.5, e: 0.05, iterations (steps): 5193
Trained episode: 172, current score: -1 mean_score: 0.4, e: 0.05, iterations (steps): 5223
Trained episode: 173, current score: 1.0 mean_score: 0.4, e: 0.05, iterations (steps): 5253
Trained episode: 174, current score: -1 mean_score: 0.4, e: 0.05, iterations (steps): 5284
Trained episode: 175, current score: -1 mean_score: 0.4, e: 0.05, iterations (steps): 5314
Trained episode: 176, current score: -1 mean_score: 0.3, e: 0.05, iterations (steps): 5344
Trained episode: 177, current score: 1.0 mean_score: 0.4, e: 0.05, iterations (steps): 5376
Trained episode: 178, current score: -1 mean_score: 0.3, e: 0.05, iterations (steps): 5406
Trained episode: 179, current score: 1.0 mean_score: 0.3, e: 0.05, iterations (steps): 5436
Trained episode: 180, current score: -1 mean_score: 0.3, e: 0.05, iterations (steps): 5466
Trained episode: 181, current score: 1.0 mean_score: 0.4, e: 0.05, iterations (steps): 5497
Trained episode: 182, current score: 1.0 mean_score: 0.5, e: 0.05, iterations (steps): 5527
Trained episode: 183, current score: -1 mean_score: 0.4, e: 0.05, iterations (steps): 5557
Trained episode: 184, current score: -1 mean_score: 0.4, e: 0.05, iterations (steps): 5587
Trained episode: 185, current score: 1.0 mean_score: 0.5, e: 0.05, iterations (steps): 5618
Trained episode: 186, current score: -1 mean_score: 0.5, e: 0.05, iterations (steps): 5648
Trained episode: 187, current score: 1.0 mean_score: 0.5, e: 0.05, iterations (steps): 5678
Trained episode: 188, current score: -1 mean_score: 0.5, e: 0.05, iterations (steps): 5709
Trained episode: 189, current score: -1 mean_score: 0.4, e: 0.05, iterations (steps): 5739
Trained episode: 190, current score: 1.0 mean_score: 0.5, e: 0.05, iterations (steps): 5769
Trained episode: 191, current score: -1 mean_score: 0.4, e: 0.05, iterations (steps): 5800
Trained episode: 192, current score: -1 mean_score: 0.3, e: 0.05, iterations (steps): 5830
Trained episode: 193, current score: -1 mean_score: 0.3, e: 0.05, iterations (steps): 5860
Trained episode: 194, current score: -1 mean_score: 0.3, e: 0.05, iterations (steps): 5890
Trained episode: 195, current score: -1 mean_score: 0.2, e: 0.05, iterations (steps): 5920
Trained episode: 196, current score: 1.0 mean_score: 0.3, e: 0.05, iterations (steps): 5951
Trained episode: 197, current score: 1.0 mean_score: 0.3, e: 0.05, iterations (steps): 5981
Trained episode: 198, current score: 1.0 mean_score: 0.4, e: 0.05, iterations (steps): 6012
Trained episode: 199, current score: 1.0 mean_score: 0.5, e: 0.05, iterations (steps): 6042
Trained episode: 200, current score: 1.0 mean_score: 0.5, e: 0.05, iterations (steps): 6073
Trained episode: 201, current score: 1.0 mean_score: 0.6, e: 0.05, iterations (steps): 6104
Trained episode: 202, current score: 1.0 mean_score: 0.7, e: 0.05, iterations (steps): 6134
Trained episode: 203, current score: 1.0 mean_score: 0.8, e: 0.05, iterations (steps): 6167
Trained episode: 204, current score: -1 mean_score: 0.8, e: 0.05, iterations (steps): 6197
Trained episode: 205, current score: -1 mean_score: 0.8, e: 0.05, iterations (steps): 6228
Trained episode: 206, current score: -1 mean_score: 0.7, e: 0.05, iterations (steps): 6258
Trained episode: 207, current score: -1 mean_score: 0.6, e: 0.05, iterations (steps): 6288
Trained episode: 208, current score: -1 mean_score: 0.5, e: 0.05, iterations (steps): 6318
Trained episode: 209, current score: -1 mean_score: 0.4, e: 0.05, iterations (steps): 6348
Trained episode: 210, current score: 1.0 mean_score: 0.4, e: 0.05, iterations (steps): 6379
Trained episode: 211, current score: 1.0 mean_score: 0.4, e: 0.05, iterations (steps): 6409
Trained episode: 212, current score: -1 mean_score: 0.3, e: 0.05, iterations (steps): 6439
Trained episode: 213, current score: 1.0 mean_score: 0.3, e: 0.05, iterations (steps): 6469
Trained episode: 214, current score: -1 mean_score: 0.3, e: 0.05, iterations (steps): 6499
Trained episode: 215, current score: 1.0 mean_score: 0.4, e: 0.05, iterations (steps): 6531
Trained episode: 216, current score: 1.0 mean_score: 0.5, e: 0.05, iterations (steps): 6562
Trained episode: 217, current score: 1.0 mean_score: 0.6, e: 0.05, iterations (steps): 6593
Trained episode: 218, current score: 1.0 mean_score: 0.7, e: 0.05, iterations (steps): 6623
Trained episode: 219, current score: 1.0 mean_score: 0.8, e: 0.05, iterations (steps): 6653
Trained episode: 220, current score: 1.0 mean_score: 0.8, e: 0.05, iterations (steps): 6683
Trained episode: 221, current score: 1.0 mean_score: 0.8, e: 0.05, iterations (steps): 6713
Trained episode: 222, current score: -1 mean_score: 0.8, e: 0.05, iterations (steps): 6744
Trained episode: 223, current score: -1 mean_score: 0.7, e: 0.05, iterations (steps): 6774
Trained episode: 224, current score: -1 mean_score: 0.7, e: 0.05, iterations (steps): 6805
Trained episode: 225, current score: 1.0 mean_score: 0.7, e: 0.05, iterations (steps): 6837
Trained episode: 226, current score: 1.0 mean_score: 0.7, e: 0.05, iterations (steps): 6868
Trained episode: 227, current score: 1.0 mean_score: 0.7, e: 0.05, iterations (steps): 6898
Trained episode: 228, current score: -1 mean_score: 0.6, e: 0.05, iterations (steps): 6928
Trained episode: 229, current score: 1.0 mean_score: 0.6, e: 0.05, iterations (steps): 6959
Trained episode: 230, current score: -1 mean_score: 0.5, e: 0.05, iterations (steps): 6989
Trained episode: 231, current score: -1 mean_score: 0.4, e: 0.05, iterations (steps): 7019
Trained episode: 232, current score: 1.0 mean_score: 0.5, e: 0.05, iterations (steps): 7049
Trained episode: 233, current score: -1 mean_score: 0.5, e: 0.05, iterations (steps): 7080
Trained episode: 234, current score: -1 mean_score: 0.5, e: 0.05, iterations (steps): 7110
Trained episode: 235, current score: -1 mean_score: 0.4, e: 0.05, iterations (steps): 7140
Trained episode: 236, current score: -1 mean_score: 0.3, e: 0.05, iterations (steps): 7171
Trained episode: 237, current score: -1 mean_score: 0.2, e: 0.05, iterations (steps): 7201
Trained episode: 238, current score: -1 mean_score: 0.2, e: 0.05, iterations (steps): 7231
Trained episode: 239, current score: 1.0 mean_score: 0.2, e: 0.05, iterations (steps): 7263
Trained episode: 240, current score: 1.0 mean_score: 0.3, e: 0.05, iterations (steps): 7294
